# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0001957 -1.90000 10.02531 0.8288488388 2.4284110864    0.824  1.772  3.7133  2.387    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -5.19e-11      0.00 7.504e-01 2.494e-01 3.274e-05 1.002e-05 8.399e-05 -1.000 1.969e-04 0.340 0.347 0.736 -0.226
0.0001957 -1.90000 10.02531 0.8289617300 2.4284474719    0.824  1.818  3.7117  2.335    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -6.12e-11      0.00 7.504e-01 2.494e-01 3.274e-05 1.002e-05 8.399e-05 -1.000 1.969e-04 0.226 0.235 0.628 -0.342
0.0001957 -1.90000 10.02531 0.8290643096 2.4284805240    0.824  1.863  3.7099  2.283    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -7.21e-11      0.00 7.504e-01 2.494e-01 3.274e-05 1.002e-05 8.399e-05 -1.000 1.969e-04 0.114 0.124 0.521 -0.457
0.0001957 -1.90000 10.02531 0.8291602731 2.4285114359    0.824  1.908  3.7082  2.230    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -8.51e-11      0.00 7.504e-01 2.494e-01 3.273e-05 1.002e-05 8.399e-05 -1.000 1.969e-04 -0.000 0.013 0.414 -0.572
0.0001957 -1.90000 10.02531 0.8292478919 2.4285396525    0.823  1.953  3.7065  2.178    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1    -1e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.002e-05 8.399e-05 -1.000 1.968e-04 -0.113 -0.098 0.308 -0.686
0.0001957 -1.90000 10.02531 0.8293255568 2.4285646579    0.823  1.996  3.7047  2.128    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.002e-05 8.399e-05 -1.000 1.969e-04 -0.221 -0.203 0.207 -0.795
0.0001957 -1.90000 10.02531 0.8293970823 2.4285876819    0.823  2.039  3.7030  2.078    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.399e-05 -1.000 1.970e-04 -0.328 -0.308 0.106 -0.904
0.0001957 -1.90000 10.02531 0.8294641972 2.4286092819    0.822  2.082  3.7012  2.028    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.399e-05 -1.000 1.969e-04 -0.436 -0.413 0.005 -1.013
0.0001957 -1.90000 10.02531 0.8295244575 2.4286286725    0.822  2.124  3.6994  1.979    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -0.539 -0.513 -0.091 -1.118
0.0001957 -1.90000 10.02531 0.8295848966 2.4286481173    0.821  2.166  3.6976  1.929    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -0.646 -0.618 -0.190 -1.226
0.0001957 -1.90000 10.02531 0.8296483159 2.4286685174    0.821  2.203  3.6962  1.886    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -0.737 -0.706 -0.275 -1.318
0.0001957 -1.90000 10.02531 0.8296814561 2.4286791762    0.820  2.218  3.6955  1.868    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -0.776 -0.744 -0.311 -1.358
0.0001957 -1.90000 10.02531 0.8297208548 2.4286918467    0.820  2.205  3.6964  1.884    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -0.743 -0.712 -0.282 -1.324
0.0001957 -1.90000 10.02531 0.8297284245 2.4286942809    0.820  2.212  3.6961  1.876    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -0.761 -0.730 -0.298 -1.342
0.0001957 -1.90000 10.02531 0.8297704458 2.4287077930    0.819  2.254  3.6942  1.826    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -0.865 -0.831 -0.394 -1.448
0.0001957 -1.90000 10.02531 0.8298129439 2.4287214567    0.819  2.298  3.6923  1.774    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-10      0.00 7.504e-01 2.494e-01 3.273e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -0.976 -0.938 -0.496 -1.560
0.0001957 -1.90000 10.02531 0.8298490047 2.4287330496    0.818  2.338  3.6904  1.726    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-10      0.00 7.504e-01 2.494e-01 3.272e-05 1.003e-05 8.400e-05 -1.000 1.969e-04 -1.076 -1.035 -0.587 -1.661
0.0001957 -1.90000 10.02531 0.8298845291 2.4287444688    0.818  2.380  3.6885  1.676    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-10      0.00 7.504e-01 2.494e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -1.181 -1.136 -0.683 -1.767
0.0001957 -1.90000 10.02531 0.8299176097 2.4287551014    0.817  2.422  3.6865  1.626    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-10      0.00 7.504e-01 2.494e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -1.286 -1.236 -0.778 -1.873
0.0001957 -1.90000 10.02531 0.8299465775 2.4287644114    0.816  2.462  3.6845  1.578    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -6.49e-10      0.00 7.504e-01 2.494e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -1.385 -1.331 -0.866 -1.973
0.0001957 -1.90000 10.02531 0.8299753070 2.4287736440    0.815  2.504  3.6826  1.528    3  0.000  0.520     6.36     5.10     3.64     2.80     2.27  3 -7.57e-10      0.00 7.504e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -1.490 -1.433 -0.960 -2.080
0.0001957 -1.90000 10.02531 0.8300008178 2.4287818417    0.814  2.544  3.6807  1.480    3  0.000  0.520     7.04     5.57     3.95     3.05     2.47  3 -8.78e-10      0.00 7.504e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -1.590 -1.529 -1.048 -2.183
0.0001957 -1.90000 10.02531 0.8300245404 2.4287894642    0.813  2.584  3.6786  1.431    3  0.000  0.519     7.79     6.07     4.29     3.32     2.69  3 -1.02e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -1.689 -1.624 -1.134 -2.285
0.0001957 -1.90000 10.02531 0.8300471902 2.4287967415    0.812  2.624  3.6767  1.382    3  0.000  0.519     8.64     6.63     4.67     3.62     2.93  3 -1.18e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -1.790 -1.720 -1.221 -2.388
0.0001957 -1.90000 10.02531 0.8300716281 2.4288045928    0.811  2.671  3.6741  1.325    3  0.000  0.519     9.76     7.36     5.16     4.00     3.24  3 -1.41e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -1.908 -1.831 -1.319 -2.509
0.0001957 -1.90000 10.02531 0.8300911784 2.4288108735    0.810  2.712  3.6722  1.275    3  0.000  0.519    10.83     8.04     5.62     4.36     3.53  3 -1.64e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.009 -1.927 -1.405 -2.613
0.0001957 -1.90000 10.02531 0.8301114440 2.4288173836    0.808  2.757  3.6696  1.219    3  0.000  0.519    12.19     8.90     6.19     4.81     3.90  3 -1.94e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.122 -2.032 -1.496 -2.729
0.0001957 -1.90000 10.02531 0.8301281333 2.4288227445    0.807  2.797  3.6676  1.170    3  0.000  0.519    13.51     9.72     6.73     5.24     4.25  2 -2.26e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.223 -2.125 -1.577 -2.831
0.0001957 -1.90000 10.02531 0.8301450610 2.4288281818    0.805  2.841  3.6650  1.115    3  0.000  0.519    15.17    10.73     7.39     5.77     4.67  2 -2.66e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.332 -2.224 -1.661 -2.942
0.0001957 -1.90000 10.02531 0.8301591873 2.4288327191    0.803  2.879  3.6629  1.067    3  0.000  0.519    16.78    11.69     8.03     6.27     5.08  2 -3.08e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.428 -2.313 -1.736 -3.041
0.0001957 -1.90000 10.02531 0.8301740289 2.4288374859    0.801  2.923  3.6604  1.012    3  0.000  0.519    18.83    12.90     8.82     6.90     5.59  2 -3.63e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.537 -2.411 -1.816 -3.152
0.0001957 -1.90000 10.02531 0.8301890492 2.4288423100    0.798  2.970  3.6578  0.953    3  0.000  0.519    21.33    14.35     9.76     7.65     6.20  2 -4.34e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.656 -2.517 -1.901 -3.271
0.0001957 -1.90000 10.02531 0.8302012682 2.4288462342    0.796  3.012  3.6552  0.900    3  0.000  0.519    23.86    15.79    10.69     8.39     6.81  2 -5.09e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.759 -2.607 -1.975 -3.372
0.0001957 -1.90000 10.02531 0.8302116990 2.4288495840    0.793  3.049  3.6530  0.852    3  0.000  0.519    26.37    17.19    11.60     9.12     7.39  1 -5.87e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.854 -2.690 -2.044 -3.464
0.0001957 -1.90000 10.02531 0.8302224874 2.4288530485    0.790  3.091  3.6504  0.799    3  0.000  0.519    29.48    18.91    12.70    10.00     8.11  1 -6.87e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -2.956 -2.779 -2.117 -3.565
0.0001957 -1.90000 10.02531 0.8302335739 2.4288566087    0.787  3.136  3.6477  0.741    3  0.000  0.519    33.30    20.97    14.02    11.05     8.97  1 -8.16e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -3.069 -2.876 -2.198 -3.673
0.0001957 -1.90000 10.02531 0.8302428722 2.4288595946    0.783  3.176  3.6452  0.689    3  0.000  0.519    37.17    23.02    15.32    12.10     9.82  1 -9.53e-09      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -3.169 -2.962 -2.268 -3.770
0.0001957 -1.90000 10.02531 0.8302521706 2.4288625803    0.779  3.218  3.6425  0.633    3  0.000  0.519    41.76    25.42    16.84    13.32    10.82  1 -1.12e-08      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -3.276 -3.053 -2.342 -3.872
0.0001957 -1.90000 10.02531 0.8302608728 2.4288653746    0.774  3.258  3.6400  0.580    3  0.000  0.519    46.65    27.92    18.42    14.59    11.85  1 -1.32e-08      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -3.376 -3.139 -2.410 -3.968
0.0001957 -1.90000 10.02531 0.8302632570 2.4288661402    0.773  3.268  3.6394  0.568    3  0.000  0.519    47.91    28.56    18.82    14.92    12.11  1 -1.38e-08      0.00 7.503e-01 2.495e-01 3.272e-05 1.004e-05 8.400e-05 -1.000 1.969e-04 -3.400 -3.159 -2.426 -3.991
0.0001957 -1.90000 10.02531 0.8302632570 2.4288661402    0.773  1.710  3.8270  2.876    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.495 0.416 0.590 0.103
0.0001957 -1.90000 10.02531 0.8302642703 2.4288664655    0.773  1.716  3.8230  2.854    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.480 0.402 0.583 0.079
0.0001957 -1.90000 10.02531 0.8303219676 2.4288849903    0.773  1.732  3.8153  2.807    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.439 0.363 0.556 0.023
0.0001957 -1.90000 10.02531 0.8303793073 2.4289033973    0.773  1.734  3.8158  2.807    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.435 0.358 0.551 0.019
0.0001957 -1.90000 10.02531 0.8304373622 2.4289220310    0.773  1.734  3.8170  2.812    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.434 0.356 0.547 0.020
0.0001957 -1.90000 10.02531 0.8304962516 2.4289409294    0.773  1.735  3.8185  2.818    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.433 0.355 0.543 0.023
0.0001957 -1.90000 10.02531 0.8305552602 2.4289598630    0.773  1.735  3.8203  2.825    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.433 0.355 0.540 0.026
0.0001957 -1.90000 10.02531 0.8306142688 2.4289787935    0.773  1.735  3.8223  2.833    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.433 0.354 0.536 0.031
0.0001957 -1.90000 10.02531 0.8306695223 2.4289965165    0.773  1.734  3.8242  2.841    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.434 0.354 0.533 0.035
0.0001957 -1.90000 10.02531 0.8307294250 2.4290157277    0.773  1.734  3.8261  2.849    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.435 0.354 0.530 0.040
0.0001957 -1.90000 10.02531 0.8307845592 2.4290334069    0.773  1.734  3.8275  2.854    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.435 0.354 0.527 0.043
0.0001957 -1.90000 10.02531 0.8308408260 2.4290514464    0.773  1.734  3.8287  2.859    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.435 0.354 0.525 0.046
0.0001957 -1.90000 10.02531 0.8308959603 2.4290691201    0.773  1.734  3.8293  2.861    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.434 0.353 0.523 0.046
0.0001957 -1.90000 10.02531 0.8309518099 2.4290870203    0.773  1.735  3.8295  2.862    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.433 0.352 0.522 0.046
0.0001957 -1.90000 10.02531 0.8310059309 2.4291043639    0.773  1.735  3.8292  2.860    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.432 0.350 0.521 0.043
0.0001957 -1.90000 10.02531 0.8310120702 2.4291063311    0.774  1.735  3.8292  2.860    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.432 0.350 0.521 0.043
0.0001957 -1.90000 10.02531 0.8310644031 2.4291230989    0.774  1.736  3.8280  2.854    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.429 0.348 0.520 0.038
0.0001957 -1.90000 10.02531 0.8311231732 2.4291419264    0.774  1.738  3.8262  2.845    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.425 0.345 0.520 0.031
0.0001957 -1.90000 10.02531 0.8311795592 2.4291599871    0.774  1.740  3.8236  2.834    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.421 0.341 0.521 0.021
0.0001957 -1.90000 10.02531 0.8312363625 2.4291781787    0.774  1.742  3.8203  2.818    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.416 0.337 0.522 0.009
0.0001957 -1.90000 10.02531 0.8312932849 2.4291964056    0.774  1.744  3.8162  2.799    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.409 0.332 0.523 -0.006
0.0001957 -1.90000 10.02531 0.8313481808 2.4292139809    0.774  1.747  3.8114  2.777    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.402 0.326 0.526 -0.023
0.0001957 -1.90000 10.02531 0.8314027190 2.4292314390    0.774  1.751  3.8061  2.752    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.393 0.321 0.529 -0.042
0.0001957 -1.90000 10.02531 0.8314079046 2.4292330988    0.774  1.751  3.8056  2.750    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.393 0.320 0.530 -0.043
0.0001957 -1.90000 10.02531 0.8314174414 2.4292361513    0.774  1.752  3.8046  2.745    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.391 0.319 0.530 -0.047
0.0001957 -1.90000 10.02531 0.8314735293 2.4292541020    0.774  1.755  3.7989  2.719    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.381 0.313 0.534 -0.067
0.0001957 -1.90000 10.02531 0.8315282464 2.4292716113    0.774  1.760  3.7934  2.693    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.371 0.306 0.537 -0.087
0.0001957 -1.90000 10.02531 0.8315867186 2.4292903192    0.774  1.764  3.7878  2.666    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.359 0.298 0.539 -0.108
0.0001957 -1.90000 10.02531 0.8316423893 2.4293081281    0.774  1.770  3.7823  2.639    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.346 0.288 0.539 -0.130
0.0001957 -1.90000 10.02531 0.8316956758 2.4293251717    0.774  1.775  3.7778  2.615    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.333 0.278 0.537 -0.150
0.0001957 -1.90000 10.02531 0.8317506909 2.4293427655    0.774  1.780  3.7738  2.594    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.319 0.267 0.533 -0.171
0.0001957 -1.90000 10.02531 0.8318046927 2.4293600327    0.774  1.786  3.7705  2.575    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.969e-04 0.304 0.255 0.528 -0.190
0.0001957 -1.90000 10.02531 0.8318592310 2.4293774688    0.774  1.792  3.7675  2.557    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.289 0.242 0.520 -0.210
0.0001957 -1.90000 10.02531 0.8319138288 2.4293949213    0.774  1.799  3.7646  2.538    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.272 0.227 0.510 -0.232
0.0001957 -1.90000 10.02531 0.8319688439 2.4294125045    0.775  1.798  3.7652  2.542    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.275 0.230 0.512 -0.227
0.0001957 -1.90000 10.02531 0.8319797516 2.4294159903    0.775  1.795  3.7664  2.550    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.283 0.237 0.517 -0.218
0.0001957 -1.90000 10.02531 0.8320361376 2.4294340084    0.775  1.811  3.7601  2.508    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.242 0.201 0.493 -0.268
0.0001957 -1.90000 10.02531 0.8320916891 2.4294517570    0.775  1.832  3.7541  2.463    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.189 0.153 0.457 -0.329
0.0001957 -1.90000 10.02531 0.8321383595 2.4294666661    0.775  1.862  3.7471  2.405    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.115 0.084 0.401 -0.413
0.0001957 -1.90000 10.02531 0.8321636915 2.4294747577    0.775  1.896  3.7403  2.345    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 0.031 0.006 0.336 -0.506
0.0001957 -1.90000 10.02531 0.8321751356 2.4294784130    0.775  1.929  3.7345  2.288    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 -0.054 -0.073 0.269 -0.598
0.0001957 -1.90000 10.02531 0.8321802020 2.4294800312    0.775  1.964  3.7293  2.232    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 -0.141 -0.156 0.197 -0.692
0.0001957 -1.90000 10.02531 0.8321826458 2.4294808117    0.775  2.000  3.7249  2.179    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.456e-01 3.318e-05 9.333e-06 8.333e-05 -1.000 1.968e-04 -0.230 -0.240 0.122 -0.786
